holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,holiday_flag,hour,day_of_week,month,weekend,temp_c,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,is_low_visibility,severe_weather,wet_weather,temp_scaled,clouds_all_scaled,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,congestion_category,traffic_category,high_risk,split
None,284.2,0.0,0.0,1,Clear,sky is clear,2016-05-02 09:00:00,5032.0,0,9,0,5,0,11.050000000000011,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0,0.24776628973998022,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,286.84,0.0,0.0,1,Clear,sky is clear,2016-05-02 10:00:00,4345.0,0,10,0,5,0,13.689999999999998,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,0.4484455052230051,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,High,Low,0,train
None,289.02,0.0,0.0,1,Clear,sky is clear,2016-05-02 11:00:00,4459.0,0,11,0,5,0,15.870000000000005,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0,0,0.6141578877052013,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,High,Low,0,train
None,289.84,0.0,0.0,1,Clear,sky is clear,2016-05-02 12:00:00,4665.0,0,12,0,5,0,16.689999999999998,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,0.6764900682718982,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,290.34,0.0,0.0,20,Clouds,few clouds,2016-05-02 13:00:00,4715.0,0,13,0,5,0,17.189999999999998,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,0.7144974954467137,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,291.12,0.0,0.0,20,Clouds,few clouds,2016-05-02 14:00:00,5044.0,0,14,0,5,0,17.970000000000027,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,0,0,0.7737890818394282,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,291.64,0.0,0.0,40,Clouds,scattered clouds,2016-05-02 15:00:00,5476.0,0,15,0,5,0,18.49000000000001,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,0.8133168061012349,-0.14131922362657742,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,291.56,0.0,0.0,20,Clouds,few clouds,2016-05-02 16:00:00,6020.0,0,16,0,5,0,18.410000000000025,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,0,0.8072356177532657,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,291.67,0.0,0.0,20,Clouds,few clouds,2016-05-02 17:00:00,5671.0,0,17,0,5,0,18.52000000000004,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,0,0.8155972517317261,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,291.84,0.0,0.0,20,Haze,haze,2016-05-02 18:00:00,4148.0,0,18,0,5,0,18.689999999999998,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,0,0.8285197769711603,-0.6610100660322542,0,0,0,0,1,0,0,0,0,0,0,High,Low,1,train
None,291.17,0.0,0.0,20,Clouds,few clouds,2016-05-02 19:00:00,3028.0,0,19,0,5,0,18.02000000000004,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,0,0.7775898245569106,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,289.43,0.0,0.0,20,Clouds,few clouds,2016-05-02 20:00:00,2858.0,0,20,0,5,0,16.28000000000003,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0.6453239779885519,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,286.27,0.0,0.0,20,Clouds,few clouds,2016-05-02 21:00:00,2748.0,0,21,0,5,0,13.120000000000005,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0.4051170382437159,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,284.07,0.0,0.0,1,Clear,sky is clear,2016-05-02 22:00:00,1821.0,0,22,0,5,0,10.920000000000016,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,0.2378843586745285,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,282.82,0.0,0.0,1,Clear,sky is clear,2016-05-02 23:00:00,911.0,0,23,0,5,0,9.670000000000016,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,0.14286579073748973,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,281.91,0.0,0.0,1,Clear,sky is clear,2016-05-03 00:00:00,568.0,0,0,1,5,0,8.760000000000048,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0.0736922732793279,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,281.4,0.0,0.0,1,Clear,sky is clear,2016-05-03 01:00:00,364.0,0,1,1,5,0,8.25,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0.03492469756101244,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,282.13,0.0,0.0,1,Clear,sky is clear,2016-05-03 02:00:00,281.0,0,2,1,5,0,8.980000000000018,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0.09041554123624448,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,281.82,0.0,0.0,1,Clear,sky is clear,2016-05-03 03:00:00,326.0,0,3,1,5,0,8.670000000000016,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,0,0.06685093638785869,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,281.74,0.0,0.0,1,Clear,sky is clear,2016-05-03 04:00:00,861.0,0,4,1,5,0,8.590000000000032,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0.06076974803988942,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,281.15,0.0,0.0,1,Clear,sky is clear,2016-05-03 05:00:00,2878.0,0,5,1,5,0,8.0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,0.015920983973604686,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,280.58,0.0,0.0,40,Clouds,scattered clouds,2016-05-03 06:00:00,6083.0,0,6,1,5,0,7.430000000000007,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,-0.027407483005684487,-0.14131922362657742,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,281.26,0.0,0.0,75,Clouds,broken clouds,2016-05-03 07:00:00,6952.0,0,7,1,5,0,8.110000000000014,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0.024282617952065134,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,284.25,0.0,0.0,75,Clouds,broken clouds,2016-05-03 08:00:00,6325.0,0,8,1,5,0,11.100000000000023,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0,0,0,0.25156703245746265,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,286.98,0.0,0.0,75,Clouds,broken clouds,2016-05-03 09:00:00,5476.0,0,9,1,5,0,13.830000000000041,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,0,0,0.4590875848319567,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,289.51,0.0,0.0,1,Clear,sky is clear,2016-05-03 10:00:00,4694.0,0,10,1,5,0,16.360000000000014,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0.6514051663365211,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,291.27,0.0,0.0,75,Clouds,broken clouds,2016-05-03 11:00:00,4725.0,0,11,1,5,0,18.120000000000005,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,0.7851913099918711,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,292.73,0.0,0.0,75,Clouds,broken clouds,2016-05-03 12:00:00,4874.0,0,12,1,5,0,19.58000000000004,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,0.8961729973423351,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,293.37,0.0,0.0,75,Clouds,broken clouds,2016-05-03 13:00:00,4965.0,0,13,1,5,0,20.220000000000027,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0.944822504126098,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,294.03,0.0,0.0,75,Clouds,broken clouds,2016-05-03 14:00:00,5389.0,0,14,1,5,0,20.879999999999995,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,0.994992307996852,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,294.09,0.0,0.0,75,Clouds,broken clouds,2016-05-03 15:00:00,5857.0,0,15,1,5,0,20.939999999999998,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0,0.9995531992578301,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,294.17,0.0,0.0,75,Clouds,broken clouds,2016-05-03 16:00:00,6339.0,0,16,1,5,0,21.02000000000004,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,1.0056343876058036,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,294.28,0.0,0.0,75,Clouds,broken clouds,2016-05-03 17:00:00,6023.0,0,17,1,5,0,21.129999999999995,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,1.0139960215842598,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,294.51,0.0,0.0,40,Clouds,scattered clouds,2016-05-03 18:00:00,4254.0,0,18,1,5,0,21.360000000000014,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,1.0314794380846763,-0.14131922362657742,0,1,0,0,0,0,0,0,0,0,0,High,Low,0,train
None,293.44,0.0,0.0,20,Rain,light rain,2016-05-03 19:00:00,3212.0,0,19,1,5,0,20.29000000000002,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,0.9501435439305717,-0.6610100660322542,0,0,0,0,0,0,1,0,0,0,0,Medium,Low,0,train
None,291.64,0.0,0.0,20,Clouds,few clouds,2016-05-03 20:00:00,2801.0,0,20,1,5,0,18.49000000000001,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0.8133168061012349,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,289.96,0.0,0.0,1,Clear,sky is clear,2016-05-03 21:00:00,2363.0,0,21,1,5,0,16.810000000000002,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0.6856118507938542,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,288.42,0.0,0.0,1,Clear,sky is clear,2016-05-03 22:00:00,1708.0,0,22,1,5,0,15.270000000000039,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,0.5685489750954252,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,286.75,0.0,0.0,1,Clear,sky is clear,2016-05-03 23:00:00,1092.0,0,23,1,5,0,13.600000000000023,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0.4416041683315402,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,285.93,0.0,0.0,1,Clear,sky is clear,2016-05-04 00:00:00,826.0,0,0,2,5,0,12.78000000000003,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0.3792719877648433,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,285.34,0.0,0.0,1,Clear,sky is clear,2016-05-04 01:00:00,774.0,0,1,2,5,0,12.189999999999998,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0.33442322369855854,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,284.3,0.0,0.0,1,Clear,sky is clear,2016-05-04 02:00:00,867.0,0,2,2,5,0,11.150000000000034,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0.255367775174945,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,283.07,0.0,0.0,1,Clear,sky is clear,2016-05-04 03:00:00,799.0,0,3,2,5,0,9.920000000000016,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0.1618695043248975,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,281.31,0.0,0.0,1,Clear,sky is clear,2016-05-04 04:00:00,1021.0,0,4,2,5,0,8.160000000000025,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0.02808336066954755,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,279.64,0.0,0.0,1,Clear,sky is clear,2016-05-04 05:00:00,3119.0,0,5,2,5,0,6.490000000000009,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,-0.09886144609433749,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,278.72,0.0,0.0,1,Clear,sky is clear,2016-05-04 06:00:00,6151.0,0,6,2,5,0,5.57000000000005,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,-0.16879511209599493,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,280.32,0.0,0.0,1,Clear,sky is clear,2016-05-04 07:00:00,6131.0,0,7,2,5,0,7.170000000000016,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,-0.04717134513658786,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,282.8,0.0,0.0,1,Clear,sky is clear,2016-05-04 08:00:00,6446.0,0,8,2,5,0,9.650000000000034,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0,0,0,0.14134549365049848,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,285.03,0.0,0.0,1,Clear,sky is clear,2016-05-04 09:00:00,5423.0,0,9,2,5,0,11.879999999999995,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0.31085861885017274,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,286.3,0.0,0.0,20,Clouds,few clouds,2016-05-04 10:00:00,4693.0,0,10,2,5,0,13.150000000000034,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0.4073974838742071,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,287.57,0.0,0.0,40,Clouds,scattered clouds,2016-05-04 11:00:00,4841.0,0,11,2,5,0,14.420000000000016,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,0.5039363488982371,-0.14131922362657742,0,1,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,289.0,0.0,0.0,40,Clouds,scattered clouds,2016-05-04 12:00:00,4968.0,0,12,2,5,0,15.850000000000023,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0.61263759061821,-0.14131922362657742,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,289.97,0.0,0.0,20,Clouds,few clouds,2016-05-04 13:00:00,4974.0,0,13,2,5,0,16.82000000000005,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0.6863719993373543,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,290.75,0.0,0.0,1,Clear,sky is clear,2016-05-04 14:00:00,5211.0,0,14,2,5,0,17.600000000000023,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,0.7456635857300643,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,291.49,0.0,0.0,1,Clear,sky is clear,2016-05-04 15:00:00,5769.0,0,15,2,5,0,18.340000000000032,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,0.801914577948792,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,291.73,0.0,0.0,1,Clear,sky is clear,2016-05-04 16:00:00,6472.0,0,16,2,5,0,18.58000000000004,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,0.8201581429927042,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,291.82,0.0,0.0,1,Clear,sky is clear,2016-05-04 17:00:00,6180.0,0,17,2,5,0,18.670000000000016,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0.826999479884169,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,291.58,0.0,0.0,1,Clear,sky is clear,2016-05-04 18:00:00,4681.0,0,18,2,5,0,18.430000000000007,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0.8087559148402569,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,High,Medium,0,train
None,290.76,0.0,0.0,1,Clear,sky is clear,2016-05-04 19:00:00,3599.0,0,19,2,5,0,17.610000000000014,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,0,0.74642373427356,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,High,Low,0,train
None,289.34,0.0,0.0,20,Clouds,few clouds,2016-05-04 20:00:00,3139.0,0,20,2,5,0,16.189999999999998,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0.6384826410970826,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,286.07,0.0,0.0,40,Clouds,scattered clouds,2016-05-04 21:00:00,2655.0,0,21,2,5,0,12.920000000000016,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,0.3899140673737906,-0.14131922362657742,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,283.23,0.0,0.0,40,Haze,haze,2016-05-04 22:00:00,1791.0,0,22,2,5,0,10.080000000000041,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0.17403188102084036,-0.14131922362657742,0,0,0,0,1,0,0,0,0,0,0,Medium,Low,0,train
None,280.98,0.0,0.0,1,Clear,sky is clear,2016-05-04 23:00:00,1084.0,0,23,2,5,0,7.830000000000041,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,0.0029984587341705207,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,279.99,0.0,0.0,1,Clear,sky is clear,2016-05-05 00:00:00,1219.0,0,0,3,5,0,6.840000000000032,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,-0.0722562470719649,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,279.33,0.0,0.0,1,Clear,sky is clear,2016-05-05 01:00:00,673.0,0,1,3,5,0,6.180000000000007,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,-0.12242605094272328,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,278.25,0.0,0.0,1,Clear,sky is clear,2016-05-05 02:00:00,323.0,0,2,3,5,0,5.100000000000023,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,-0.2045220936403236,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,278.26,0.0,0.0,1,Clear,sky is clear,2016-05-05 03:00:00,360.0,0,3,3,5,0,5.110000000000014,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,-0.20376194509682796,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,277.56,0.0,0.0,1,Clear,sky is clear,2016-05-05 04:00:00,947.0,0,4,3,5,0,4.410000000000025,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,-0.2569723431415688,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,278.82,0.0,0.0,75,Clouds,broken clouds,2016-05-05 05:00:00,2917.0,0,5,3,5,0,5.670000000000016,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,-0.16119362666103443,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,279.9,0.0,0.0,75,Rain,light rain,2016-05-05 06:00:00,6146.0,0,6,3,5,0,6.75,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,-0.07909758396343411,0.7681397505833568,0,0,0,0,0,0,1,0,0,0,0,Severe,High,0,train
None,280.72,0.0,0.0,75,Rain,light rain,2016-05-05 07:00:00,7130.0,0,7,3,5,0,7.57000000000005,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,-0.016765403396732857,0.7681397505833568,0,0,0,0,0,0,1,0,0,0,0,Severe,High,0,train
None,283.15,0.0,0.0,75,Clouds,broken clouds,2016-05-05 08:00:00,6299.0,0,8,3,5,0,10.0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0,0,0,0.16795069267286675,0.7681397505833568,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,285.93,0.0,0.0,20,Clouds,few clouds,2016-05-05 09:00:00,5244.0,0,9,3,5,0,12.78000000000003,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,0,0.3792719877648433,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,287.66,0.0,0.0,40,Clouds,scattered clouds,2016-05-05 10:00:00,4425.0,0,10,3,5,0,14.510000000000048,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0.5107776857897064,-0.14131922362657742,0,1,0,0,0,0,0,0,0,0,0,High,Low,0,train
None,290.03,0.0,0.0,20,Clouds,few clouds,2016-05-05 11:00:00,4980.0,0,11,3,5,0,16.879999999999995,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,0.690932890598328,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,291.77,0.0,0.0,40,Clouds,scattered clouds,2016-05-05 12:00:00,5136.0,0,12,3,5,0,18.620000000000005,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,0,0.8231987371666866,-0.14131922362657742,0,1,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,293.16,0.0,0.0,75,Rain,light rain,2016-05-05 13:00:00,5226.0,0,13,3,5,0,20.010000000000048,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0.928859384712677,0.7681397505833568,0,0,0,0,0,0,1,0,0,0,0,Severe,Medium,0,train
None,294.92,0.0,0.0,40,Clouds,scattered clouds,2016-05-05 14:00:00,5567.0,0,14,3,5,0,21.77000000000004,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,1.062645528368027,-0.14131922362657742,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,296.39,0.0,0.0,20,Clouds,few clouds,2016-05-05 15:00:00,5947.0,0,15,3,5,0,23.24000000000001,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,1.1743873642619824,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,297.36,0.0,0.0,20,Clouds,few clouds,2016-05-05 16:00:00,6539.0,0,16,3,5,0,24.210000000000036,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,1.2481217729811265,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,298.24,0.0,0.0,20,Clouds,few clouds,2016-05-05 17:00:00,6274.0,0,17,3,5,0,25.090000000000032,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,1.3150148448088015,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Severe,High,0,train
None,298.43,0.0,0.0,5,Clear,sky is clear,2016-05-05 18:00:00,4970.0,0,18,3,5,0,25.28000000000003,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0,1.3294576671352312,-1.0507781978365116,1,0,0,0,0,0,0,0,0,0,0,Severe,Medium,0,train
None,298.16,0.0,0.0,1,Clear,sky is clear,2016-05-05 19:00:00,3733.0,0,19,3,5,0,25.010000000000048,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0,0,1.3089336564608323,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,High,Low,0,train
None,295.83,0.0,0.0,20,Haze,haze,2016-05-05 20:00:00,3153.0,0,20,3,5,0,22.680000000000007,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,1.1318190458261888,-0.6610100660322542,0,0,0,0,1,0,0,0,0,0,0,Medium,Low,0,train
None,292.48,0.0,0.0,20,Clouds,few clouds,2016-05-05 21:00:00,2983.0,0,21,3,5,0,19.33000000000004,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,0.8771692837549274,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,291.25,0.0,0.0,20,Clouds,few clouds,2016-05-05 22:00:00,2659.0,0,22,3,5,0,18.100000000000023,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0.7836710129048798,-0.6610100660322542,0,1,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,291.41,0.0,0.0,1,Clear,sky is clear,2016-05-05 23:00:00,2183.0,0,23,3,5,0,18.260000000000048,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0.7958333896008227,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Medium,Low,0,train
None,290.83,0.0,0.0,1,Clear,sky is clear,2016-05-06 00:00:00,803.0,0,0,4,5,0,17.680000000000007,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0.7517447740780336,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
None,290.52,0.0,0.0,1,Clear,sky is clear,2016-05-06 01:00:00,553.0,0,1,4,5,0,17.370000000000005,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0.7281801692296478,-1.154716366317647,1,0,0,0,0,0,0,0,0,0,0,Low,Low,0,train
